,genre,score,sentiment
13044,Adventure; Drama; Mecha; Sci-Fi,6.79,1
914,Sci-Fi; Adventure; Comedy; Mecha,6.79,1
6456,Sci-Fi; Space; Drama,6.79,1
9464,Game; Fantasy,6.79,1
9599,Comedy; Fantasy; School; Shounen; Supernatural,6.79,1
2629,Romance; School; Shoujo,6.79,1
10614,Ecchi; Comedy; Mecha; Romance; Sci-Fi,6.79,1
10264,Adventure,6.79,1
1575,Ecchi; Parody; Romance; Seinen,6.79,1
10400,Action; Historical; Supernatural; Shoujo,6.79,1
12731,Hentai,6.79,1
7050,Adventure; Fantasy; Samurai; Shounen,6.79,1
8305,Magic; Space,6.79,1
13306,Hentai,6.79,1
9480,Adventure; Demons; Fantasy,6.79,1
5984,Hentai,6.79,1
9227,Romance; Supernatural; Drama; Shoujo Ai,6.79,1
3513,Action; Sci-Fi,6.79,1
6509,Comedy; Magic; Parody,6.79,1
247,Slice of Life; Martial Arts; Comedy,6.79,1
9664,Action; Sci-Fi; Adventure; Fantasy; Shounen,6.79,1
10219,Adventure; Comedy; Fantasy; Game; Magic; Sci-Fi,6.79,1
9547,Fantasy; Comedy,6.79,1
3549,Comedy; School; Seinen; Slice of Life,6.79,1
4927,Action; Comedy; Fantasy,6.79,1
11718,Action; Martial Arts; Comedy; Demons; Shounen,6.79,1
10054,Hentai,6.79,1
4007,Adventure,6.79,1
2536,Game,6.79,1
12065,Slice of Life; Comedy; Kids,6.79,1
5066,Action; Sci-Fi; Harem; Comedy; Ecchi; Mecha,6.79,1
10426,Slice of Life; Historical; Drama,6.79,1
8013,Slice of Life; Drama; Fantasy; School,6.79,1
1679,Action; Drama; Mecha; Military; Sci-Fi; Space,6.79,1
2907,Action; Adventure; Mecha,6.79,1
11130,Magic; Harem; Romance; Drama,6.79,1
11276,Mystery; Comedy; Super Power,6.79,1
3735,Action; Military; Sci-Fi,6.79,1
1725,Hentai,6.8,1
8240,Comedy; Kids; Sci-Fi; Shounen,6.8,1
14335,Kids,6.8,1
8476,Romance,6.8,1
8941,Comedy; Music; Slice of Life,6.8,1
12343,Comedy,6.8,1
5366,Sci-Fi; Space; Comedy; Ecchi; Seinen,6.8,1
7046,Comedy; Fantasy; Shoujo; Supernatural,6.8,1
3172,Hentai,6.8,1
10248,Action; Comedy; Drama; Romance; Martial Arts; Samurai,6.8,1
6513,Sports; Shounen,6.8,1
9643,Military; School,6.8,1
938,Hentai,6.8,1
4748,Dementia; Drama; Historical; Psychological,6.8,1
2723,Kids,6.8,1
3328,Action; Drama; Magic,6.8,1
12331,Slice of Life,6.8,1
4087,Action; Comedy; Fantasy; Magic; Shoujo,6.8,1
14108,Kids; Samurai; Historical; Drama,6.8,1
8411,Action; Demons; Drama; Fantasy; Mystery; Sci-Fi; Super Power; Supernatural,6.8,1
9215,Comedy; Shounen; Sports,6.8,1
8017,Adventure; Fantasy; Shounen; Supernatural,6.8,1
11436,Adventure; Comedy,6.8,1
1237,Comedy; Fantasy; Supernatural,6.8,1
13470,Comedy,6.8,1
7274,Historical,6.8,1
4089,Adventure; Demons; Fantasy; Romance,6.8,1
10620,Action; Ecchi; Adventure; Comedy; Shounen,6.8,1
4972,Comedy,6.8,1
6586,Action; Supernatural; Ecchi; Fantasy; School,6.8,1
8610,Comedy,6.8,1
7724,Action; Mecha; Sci-Fi,6.8,1
7653,Adventure; Harem; Comedy; Magic; Romance; Fantasy,6.8,1
13510,Action; Space; Sci-Fi,6.8,1
2207,Game; Psychological,6.8,1
9573,Comedy; Ecchi; Harem; Romance; Sci-Fi,6.8,1
6489,Action; Sci-Fi; Adventure; Comedy; Sports; Shounen,6.8,1
5110,Adventure; Super Power; Supernatural; Romance; Fantasy,6.8,1
8575,Drama; Kids,6.8,1
6227,Hentai,6.8,1
2192,Action; School; Sci-Fi; Super Power,6.8,1
14044,Historical; Kids,6.8,1
12059,Action; Mecha; Sci-Fi; Shounen,6.8,1
8781,Hentai,6.8,1
417,Action; Fantasy; Historical; Samurai,6.8,1
4712,Action; Game; Shounen,6.8,1
5197,Comedy; Supernatural; School; Seinen,6.8,1
9779,Action; Adventure; Comedy; Shounen,6.8,1
10927,Action; Martial Arts; Historical,6.8,1
6136,Action; Magic; Mystery; Supernatural,6.8,1
4834,Ecchi; Fantasy; Game,6.8,1
6284,Comedy,6.8,1
10785,Action; Comedy; Ecchi; School; Supernatural,6.8,1
1870,Action; Comedy; School; Shoujo Ai,6.8,1
13094,Action; Adventure; Fantasy; Magic,6.8,1
4448,Comedy; Historical; Romance; Sci-Fi; Shounen,6.81,1
2129,Harem; Comedy; Romance; Ecchi; School,6.81,1
11597,Slice of Life; Comedy,6.81,1
1734,Adventure; Comedy; Mecha; Sci-Fi,6.81,1
1570,Military; Sci-Fi; Space; Drama; Mecha,6.81,1
415,Adventure; Demons; Magic; Fantasy; Shounen,6.81,1
11000,Adventure; Comedy; Sci-Fi; Shounen,6.81,1
2346,Comedy; Slice of Life,6.81,1
7000,Game; Kids,6.81,1
157,Hentai,6.81,1
650,Action; Adventure; Drama; Mecha; Sci-Fi,6.81,1
10995,Sports; Super Power; Shounen,6.81,1
11253,Adventure; Fantasy; Kids,6.81,1
7802,Music,6.81,1
6740,Sports,6.81,1
3214,Adventure; Drama,6.81,1
3228,Adventure; Comedy; Kids,6.81,1
13363,Music,6.81,1
123,Slice of Life; Comedy; School,6.81,1
13090,Comedy; Romance; Sci-Fi,6.81,1
3497,Action; Martial Arts; Samurai; Seinen,6.81,1
12616,Action; Game; Adventure; Comedy; Parody,6.81,1
13397,Sci-Fi; Adventure; Space; Drama; Romance; Fantasy,6.81,1
5510,Comedy; Kids,6.81,1
13708,Comedy; Romance; Ecchi; School; Shounen,6.81,1
2950,Action; Slice of Life; Adventure; Fantasy; Martial Arts; Comedy; Super Power; Shounen,6.81,1
455,Sci-Fi; Adventure; Space; Mecha,6.81,1
5549,Hentai,6.81,1
4175,Game; School; Slice of Life,6.81,1
8450,Comedy; Josei; Romance; Slice of Life,6.81,1
11018,Action; Sci-Fi; Parody; Mecha,6.81,1
12585,Action; Drama; Shounen,6.81,1
3094,Comedy; Harem; Romance; School,6.81,1
9621,Comedy,6.81,1
1093,Adventure; Drama; Fantasy,6.81,1
706,Comedy; Supernatural; School; Shounen,6.81,1
10002,Action; Military; Sci-Fi; Space; Drama,6.81,1
2328,Adventure; Historical,6.81,1
3442,Drama; Romance; School,6.81,1
4611,Comedy; Magic; Fantasy,6.81,1
13777,Slice of Life; Fantasy; Comedy,6.81,1
13260,Hentai,6.81,1
3778,Drama; Romance; School,6.81,1
6106,Hentai,6.81,1
12684,Mystery; Comedy; Horror; Demons; Supernatural; Vampire,6.81,1
2806,Action; Shounen; Sports,6.81,1
11506,Hentai,6.81,1
4065,Comedy; Romance; School,6.81,1
9984,Comedy; Ecchi; Fantasy,6.81,1
11559,Adventure; Mecha; Sci-Fi; Shounen,6.81,1
10041,Action; Fantasy; Military; Supernatural; Demons; Historical; Shoujo,6.81,1
5664,Hentai,6.81,1
6372,Action; Comedy; Supernatural; Romance; School,6.81,1
10446,Comedy; Ecchi,6.81,1
4946,Ecchi; Comedy; Harem; Romance; Sci-Fi,6.82,1
8019,Comedy,6.82,1
5821,Romance; School; Shoujo,6.82,1
4120,Hentai,6.82,1
10469,Adventure; Kids; Fantasy,6.82,1
9122,Action; Adventure; Comedy; Demons; Supernatural; Vampire,6.82,1
12170,Fantasy; Hentai,6.82,1
1091,Comedy; Fantasy; Sci-Fi,6.82,1
10452,Action; Comedy; Fantasy; Supernatural,6.82,1
3293,Action; Sci-Fi; Harem; Space; Comedy; Shounen,6.82,1
12800,Adventure; Drama,6.82,1
10919,Comedy; Kids,6.82,1
6516,Hentai; School,6.82,1
3934,Historical,6.82,1
11907,Comedy,6.82,1
10395,Adventure; Comedy; Ecchi; Fantasy; Magic; Shounen; Supernatural,6.82,1
6805,Action; Adventure; Martial Arts; Romance; Drama,6.82,1
11996,Action; Fantasy; Shounen; Super Power; Supernatural; Vampire,6.82,1
4705,Comedy; Magic; Romance; Shoujo,6.82,1
3461,Drama; Magic,6.82,1
7037,Game; School; Seinen,6.82,1
3040,Action; Comedy; Martial Arts; School; Shounen,6.82,1
6682,Comedy; School; Super Power,6.82,1
1248,Action; Adventure; Comedy; Fantasy,6.82,1
5590,Sports,6.82,1
1220,Slice of Life; School,6.82,1
4525,Fantasy; Magic,6.82,1
3455,Comedy; Drama; Ecchi; Harem; Romance,6.82,1
3927,Hentai,6.82,1
2240,Comedy; School; Slice of Life,6.82,1
8079,Comedy; Ecchi; Harem; Romance; Sci-Fi,6.82,1
2412,Drama; Romance; School,6.82,1
4709,Action; Ecchi; Comedy,6.82,1
1264,Hentai,6.82,1
6698,Action; Military; Space; Mecha,6.82,1
6844,Adventure; Comedy; Ecchi; Harem; Parody; Romance,6.82,1
3347,Comedy; Ecchi; School; Slice of Life,6.82,1
11759,Slice of Life; Comedy; Ecchi; School; Seinen,6.82,1
173,Adventure; Slice of Life; Comedy,6.82,1
1203,Hentai,6.82,1
322,Action; Comedy,6.82,1
1654,Action; Adventure; Magic,6.82,1
6217,Hentai,6.82,1
12931,Magic; Comedy,6.83,1
6976,Comedy; Harem; Romance,6.83,1
5845,Drama; Shoujo; Sports,6.83,1
11064,Action; Sci-Fi; Adventure; Space; Mecha,6.83,1
2745,Action; Sci-Fi; Adventure; Comedy; Fantasy; Shounen,6.83,1
6395,Adventure; Fantasy; Kids,6.83,1
13889,Adventure; Kids,6.83,1
7224,Music; Comedy; School,6.83,1
9601,Action; Romance; Fantasy; Seinen,6.83,1
9055,Action; Super Power; Sci-Fi,6.83,1
13323,Action; Drama; Mecha; Military; Sci-Fi,6.83,1
13639,Slice of Life; Comedy; Supernatural,6.83,1
4543,Supernatural; Slice of Life,6.83,1
13513,Slice of Life; Comedy; Romance; School,6.83,1
12806,Slice of Life; Drama; Magic; Shounen,6.83,1
8466,Adventure; Fantasy,6.83,1
13755,Action; Military; Sci-Fi,6.83,1
2431,Sci-Fi; Mystery; Comedy; Police; Psychological; Drama; Ecchi,6.83,1
8880,Kids; Slice of Life,6.83,1
6195,Hentai,6.83,1
11147,Comedy; Ecchi; Harem; Magic; Romance,6.83,1
2073,Comedy; Romance; Vampire; Fantasy,6.83,1
2252,Comedy; Fantasy,6.83,1
10417,Slice of Life; Comedy; Seinen,6.83,1
12229,Comedy; Super Power; Sci-Fi; Shounen,6.83,1
6684,Hentai,6.83,1
850,Comedy,6.83,1
11287,Comedy; Ecchi; Harem; Romance; Supernatural,6.83,1
3462,Adventure; Comedy; Ecchi; Fantasy; Magic; School,6.83,1
7834,Action; Sci-Fi; Comedy; Police,6.83,1
5852,Sci-Fi; Drama; Shoujo Ai,6.83,1
13924,Comedy; Music; Parody; School,6.83,1
10922,Hentai,6.83,1
7093,Action; Mecha; Shounen,6.83,1
8076,Action; Ecchi; Comedy; Harem; Romance; Supernatural,6.83,1
11674,Comedy; Ecchi; Fantasy; Harem; Romance; School,6.83,1
13701,Action; Ecchi; Fantasy; School; Seinen,6.83,1
12220,Action; Adventure; Cars; Sci-Fi,6.83,1
10867,Hentai,6.83,1
7261,Adventure; Fantasy,6.83,1
5069,Action; Shounen; Sports,6.83,1
11464,Hentai,6.83,1
6573,Space; Comedy; Mecha; Shounen,6.83,1
9348,Comedy; Fantasy,6.83,1
6830,Comedy; School,6.83,1
13165,Drama; Historical; Kids,6.83,1
3351,Slice of Life; Music; School,6.83,1
447,Comedy,6.83,1
10261,Hentai,6.83,1
3165,Hentai,6.83,1
13879,Adventure; Demons; Drama; Fantasy; Historical; Kids; Magic; Romance; Supernatural,6.83,1
11495,Hentai; School; Yuri,6.83,1
13459,Hentai,6.83,1
10544,Music,6.83,1
14082,Comedy; Slice of Life,6.83,1
3754,Action; Adventure; Comedy; Fantasy; Kids,6.83,1
13383,Action; Psychological; Drama; Horror,6.83,1
13275,Comedy; Romance; Shoujo; Slice of Life,6.83,1
1267,Fantasy,6.83,1
1168,Comedy,6.83,1
3186,Action; Adventure; Fantasy; Comedy; Super Power; Shounen,6.83,1
3430,Comedy; Drama; Ecchi; Romance; School,6.83,1
11170,Comedy; Romance; Hentai; Yuri,6.83,1
8104,Adventure; Comedy; Historical; Supernatural,6.83,1
5423,Sci-Fi; Drama; Romance; School,6.83,1
10649,Action; Sci-Fi; Adventure; Comedy; Shounen,6.83,1
3920,Music,6.83,1
6975,Comedy; Ecchi; School,6.83,1
10004,Action; Sci-Fi; Adventure; Comedy; Fantasy; School; Shounen,6.83,1
9868,Comedy; School,6.84,1
7002,Comedy; Shounen; Sports,6.84,1
1477,Fantasy; Romance,6.84,1
3036,Adventure; Comedy; Fantasy; Shoujo; Shounen Ai,6.84,1
2987,Comedy; Shounen; Sports,6.84,1
13288,Fantasy; Magic; Comedy; Harem; Romance; School; Seinen,6.84,1
166,Comedy; Kids,6.84,1
6248,Harem; Hentai; School; Yuri,6.84,1
8374,Comedy; Romance; School; Supernatural; Vampire,6.84,1
3705,Action; Historical; Military,6.84,1
7085,Fantasy; Shoujo; Supernatural,6.84,1
6408,Action; Adventure; Cars; Comedy; Sci-Fi; Shounen,6.84,1
5264,Action; Comedy; Fantasy; Magic,6.84,1
9967,Comedy; Seinen,6.84,1
1557,Slice of Life; Comedy; Shounen,6.84,1
3828,Action; Mecha; Sci-Fi,6.84,1
4454,Action; Comedy; Horror,6.84,1
11513,Adventure; Drama; Sci-Fi,6.84,1
124,Sci-Fi; Adventure; Comedy; Kids; Shounen,6.84,1
225,Action; Adventure; Comedy; Shounen; Super Power,6.84,1
10138,Action; Comedy; Samurai; Historical; Drama; Shounen,6.84,1
4695,Slice of Life; Comedy; Ecchi; School; Seinen,6.84,1
3624,Fantasy; Magic; Shoujo,6.84,1
6208,Comedy; Ecchi; Romance; School; Shounen,6.84,1
7298,Hentai,6.84,1
11270,Adventure; Fantasy; Kids,6.84,1
7921,Adventure; Comedy; Drama; Fantasy; Kids,6.84,1
6556,Drama; Romance; School,6.84,1
7280,Comedy; Military; Sci-Fi; Shounen,6.84,1
11249,Action; Horror; Sci-Fi,6.84,1
11779,Adventure; Comedy; Horror; Supernatural; School; Shounen,6.84,1
3504,Comedy; Parody; Magic; Fantasy; Seinen,6.84,1
7922,Mecha; Romance; Sci-Fi,6.84,1
3880,Adventure; Mecha; Sci-Fi; Shounen,6.84,1
1190,Hentai,6.84,1
329,Adventure; Comedy; Romance; Shoujo; Shounen Ai,6.84,1
13509,Drama; Romance; Slice of Life; Supernatural,6.84,1
8595,Fantasy; Magic; School,6.84,1
13297,Sports; Drama; School,6.84,1
3894,Hentai,6.84,1
3369,Comedy; Fantasy; Kids,6.84,1
10698,Action; Ecchi; Comedy; Supernatural; School,6.84,1
9411,Harem; Comedy; Ecchi; Fantasy,6.84,1
629,Hentai,6.84,1
8828,Magic; Ecchi; Comedy,6.84,1
13296,Music,6.84,1
3776,Comedy; Fantasy; Shoujo,6.84,1
1140,Action; Adventure; Fantasy; Magic,6.84,1
11634,Hentai,6.84,1
5417,Comedy; Parody; Romance; School,6.84,1
1617,Sci-Fi; Mystery; Psychological; Supernatural; Drama,6.85,1
3796,Adventure; Historical; Kids; Romance,6.85,1
8570,Action; Adventure; Drama; Martial Arts; Shounen,6.85,1
10167,Action; Adventure; Mystery; Comedy; Seinen,6.85,1
6677,Action; Supernatural; School; Horror; Shounen,6.85,1
5015,Hentai,6.85,1
9346,Comedy,6.85,1
2539,Hentai; Demons; Supernatural,6.85,1
12825,Drama; Mecha; Military,6.85,1
7369,Action; Sci-Fi; Adventure; Space; Drama; Seinen,6.85,1
1063,Magic; Adventure; Fantasy; Game; Sci-Fi; Drama,6.85,1
6025,Action; Adventure; Comedy; Fantasy,6.85,1
1276,Slice of Life; Comedy,6.85,1
11930,Comedy; Romance; Ecchi,6.85,1
7288,Hentai,6.85,1
11986,Kids,6.85,1
2853,Comedy,6.85,1
7519,Comedy,6.85,1
1502,Adventure; Comedy; Sports,6.85,1
13056,Action; Comedy; Demons; Magic; Fantasy,6.85,1
196,Hentai,6.85,1
12798,Mystery; Comedy; Super Power,6.85,1
1779,Adventure; Drama; Sci-Fi,6.85,1
9746,Music,6.85,1
10449,Comedy,6.85,1
6237,Action; Comedy; Demons; Fantasy; Magic,6.85,1
290,Romance,6.85,1
10432,Comedy; Drama; Romance; Slice of Life,6.85,1
9361,Historical,6.85,1
5188,Music; Slice of Life; School; Shoujo,6.85,1
5917,Slice of Life; Comedy; Supernatural,6.85,1
8038,Drama; Romance; School; Slice of Life,6.85,1
7154,Hentai,6.85,1
852,Drama; Military; Seinen,6.85,1
10421,Sci-Fi,6.85,1
1658,Cars; Horror; Kids,6.85,1
9554,Adventure; Drama; Sci-Fi,6.85,1
7580,Slice of Life; Comedy; School; Seinen,6.85,1
11708,Adventure; Comedy; Drama; Fantasy; Kids,6.85,1
2186,Comedy; Ecchi; Fantasy; Magic; Shounen,6.85,1
3574,Slice of Life; Comedy; Parody; Magic; School,6.85,1
11955,Action; Sports; Shounen,6.86,1
10192,Action; Sci-Fi; Ecchi; Seinen,6.86,1
4670,Hentai; Demons; Supernatural; School,6.86,1
12223,Game,6.86,1
3447,Action; Adventure; Fantasy; Magic; Shounen,6.86,1
10803,Drama; Fantasy; Kids,6.86,1
13727,Adventure; Comedy; Parody; Fantasy,6.86,1
12944,Action; Historical,6.86,1
3555,Mystery; Sci-Fi,6.86,1
12090,Sci-Fi; Adventure; Drama,6.86,1
4801,Action; Adventure; Historical; Ecchi; Martial Arts; Fantasy,6.86,1
2092,Action; Space; Mecha; Military; Sci-Fi; Shounen,6.86,1
6494,Comedy; Ecchi; Magic; Sci-Fi,6.86,1
3083,Adventure; Demons; Fantasy; Hentai; Magic,6.86,1
758,Action; Comedy; Drama; Mecha; Psychological; Sci-Fi; Shounen; Space,6.86,1
7075,Slice of Life; Comedy,6.86,1
1611,Comedy,6.86,1
12297,Comedy; Magic; Ecchi,6.86,1
8505,Action; Magic; Romance; School; Seinen; Supernatural,6.86,1
12073,Hentai; Supernatural,6.86,1
5396,Slice of Life; Comedy,6.86,1
11301,Fantasy; Supernatural,6.86,1
2007,Comedy; School; Shounen; Sports,6.86,1
10144,Adventure; Comedy; Game; Shounen,6.86,1
6865,Slice of Life; Comedy; School; Sci-Fi,6.86,1
5620,Magic; Music; Shounen,6.86,1
1970,Magic,6.86,1
4156,Fantasy; Magic; Comedy,6.86,1
6620,Sports; Mecha,6.86,1
8098,Action; Comedy; School,6.86,1
11969,Adventure; Slice of Life; Kids,6.86,1
80,Game; Fantasy,6.86,1
6519,Hentai,6.86,1
4789,Sci-Fi; Police; Mecha,6.86,1
8174,Action; Horror; School; Supernatural; Vampire,6.86,1
3390,Harem; Hentai; School; Yuri,6.86,1
4221,Adventure; Comedy; Fantasy; Magic,6.86,1
5337,Romance; School; Shounen,6.86,1
12810,Comedy; Kids; Shoujo,6.86,1
12609,Comedy; Drama; Romance; School; Shounen Ai,6.86,1
4787,Music,6.86,1
11311,Adventure; Comedy; Sci-Fi; Shounen,6.86,1
12702,Hentai; Supernatural,6.86,1
2097,Comedy; Fantasy; Slice of Life,6.86,1
10320,Comedy,6.86,1
2254,Action; Sci-Fi; Comedy; Shounen,6.86,1
205,Sci-Fi; Comedy; Drama; Magic; Romance; Ecchi,6.87,1
10654,Comedy; Harem; Romance,6.87,1
10387,Sci-Fi; Sports; Drama; School,6.87,1
7357,Action; Ecchi; Comedy; Super Power; Supernatural; School; Shounen,6.87,1
12100,Slice of Life; Comedy; Supernatural; School,6.87,1
11066,Action; Ecchi; Comedy; Harem; Samurai; School,6.87,1
5638,Action; Historical; Drama,6.87,1
9387,Hentai,6.87,1
11007,Action; Adventure; Sci-Fi; Shounen; Super Power,6.87,1
4775,Comedy; School,6.87,1
3489,Fantasy; Romance; Shoujo; Supernatural,6.87,1
13763,Magic,6.87,1
4066,Comedy; Ecchi; Harem; Sci-Fi; Shounen; Supernatural,6.87,1
9672,Comedy,6.87,1
7525,Adventure; Slice of Life; Drama,6.87,1
5177,Kids; Magic; Fantasy; Shoujo,6.87,1
2470,Comedy; Ecchi; Romance; Supernatural,6.87,1
8020,Slice of Life; Drama; Seinen,6.87,1
7514,Slice of Life; Seinen,6.87,1
8161,Music; Supernatural; Magic; Romance,6.87,1
13553,Fantasy; Mecha; Drama,6.87,1
1532,Action; Mystery,6.87,1
4513,Comedy; Ecchi; Harem; Romance,6.87,1
9354,Hentai; School,6.87,1
12284,Hentai,6.87,1
11203,Fantasy; Sci-Fi,6.87,1
5983,Slice of Life; Comedy; Romance; School,6.87,1
12444,Action; Harem; Supernatural; Romance; Ecchi; Fantasy; Mecha; School,6.87,1
9014,Harem; Drama; Magic; Romance,6.87,1
6377,Action; Drama; Mecha; Sci-Fi; Shounen,6.87,1
12434,Comedy; Harem; Romance; Slice of Life,6.87,1
7016,Comedy; Drama; Romance; Ecchi,6.87,1
8256,Adventure; Cars; Sports; Shounen,6.87,1
4693,Action; Adventure; Fantasy; Magic,6.87,1
6347,Drama; Romance; Sports,6.87,1
2695,Action; Music; Mecha,6.87,1
66,Adventure; Comedy; Seinen,6.87,1
6242,Adventure; Fantasy; Shoujo,6.87,1
4593,Action; Sci-Fi; Space; Horror; Drama; Seinen,6.87,1
8078,Action; Sports; Shounen,6.87,1
12123,Hentai,6.87,1
12579,Fantasy; Comedy; Drama,6.87,1
3686,Action; Adventure; Comedy; Ecchi; Fantasy; Seinen,6.87,1
7377,Comedy; Kids,6.87,1
1885,Magic; Shoujo,6.87,1
1012,Drama; School; Sports,6.87,1
3777,Hentai,6.88,1
13164,Sports; Shounen,6.88,1
13719,Hentai,6.88,1
9247,Slice of Life; Comedy,6.88,1
5192,Drama; Romance; School; Shoujo Ai,6.88,1
8488,Action; Sports; Shounen,6.88,1
11315,Comedy,6.88,1
2227,Action; Sci-Fi; Mecha,6.88,1
11304,Comedy; Magic; Ecchi; Fantasy,6.88,1
6225,Kids; Adventure; Comedy,6.88,1
8119,Action; Sci-Fi; Adventure; Comedy; Drama; Romance,6.88,1
11039,Slice of Life; Comedy,6.88,1
5851,Action; Military; Adventure; Drama; Seinen,6.88,1
2901,Mystery; Comedy; Drama; Romance; Fantasy,6.88,1
8631,Action; Sci-Fi; Adventure; Space,6.88,1
7100,Harem; Hentai,6.88,1
13265,Demons; Parody,6.88,1
4600,Action; Sci-Fi; Adventure; Comedy; Fantasy; Shounen,6.88,1
1084,Action; Comedy; Shounen; Sports,6.88,1
9345,Action; Comedy,6.88,1
2579,Sci-Fi,6.88,1
8328,Adventure; Comedy; Drama; Historical; Mecha; Military; Romance; Shounen,6.88,1
7130,Harem; Comedy; Romance; Ecchi; School,6.88,1
13548,Comedy; Romance; Drama; Sci-Fi,6.88,1
1855,Drama; Romance; Sci-Fi; Yaoi,6.88,1
13663,Hentai,6.88,1
3262,Fantasy; Comedy; Shoujo,6.88,1
9415,Action; Adventure; Mystery; Comedy; Seinen,6.88,1
1167,Sports; Drama; Romance; School; Shoujo,6.88,1
3187,Comedy,6.88,1
2699,Adventure; Military; Psychological; Romance; Sci-Fi; Space,6.88,1
13038,Hentai,6.88,1
7213,Adventure; Sports,6.88,1
8318,Action; Historical; Drama; Martial Arts; Fantasy,6.88,1
4612,Sci-Fi; Slice of Life; Comedy; Supernatural; Magic; Romance,6.88,1
10242,Adventure; Kids,6.88,1
12553,Game; School; Sports,6.88,1
9835,Adventure; Comedy,6.88,1
3104,Action; Adventure; Drama; Mecha; Military; Sci-Fi,6.88,1
6609,Action; Comedy; Magic; Fantasy; Shoujo,6.88,1
1052,Hentai,6.88,1
12784,Adventure; Fantasy,6.88,1
6095,Hentai,6.88,1
13413,Harem; Romance; Supernatural,6.88,1
7837,Action; Sci-Fi; Adventure; Romance; Mecha,6.88,1
303,Action; Comedy; Mecha; Sci-Fi; Shounen,6.88,1
6083,Drama; Romance; Yaoi,6.88,1
11746,Adventure; Magic; Supernatural,6.88,1
3930,Action; Adventure; Comedy; Ecchi; Mecha; Sci-Fi; Space,6.88,1
2504,Comedy; School; Sports,6.88,1
2189,Sci-Fi,6.88,1
1685,Adventure; Comedy; Magic; Romance; School,6.88,1
9105,Action; Adventure; Fantasy; Game; Romance,6.88,1
12357,Comedy; Historical,6.89,1
2581,Adventure; Harem; Fantasy,6.89,1
9265,Comedy,6.89,1
5859,Comedy; Ecchi; Harem; Romance; Sci-Fi,6.89,1
10787,Drama; Romance; School; Slice of Life,6.89,1
8111,Adventure; Comedy; Mecha; Romance,6.89,1
13206,Hentai,6.89,1
10923,Adventure; Fantasy,6.89,1
3510,Adventure; Fantasy,6.89,1
1486,Action; Sci-Fi; Adventure; Comedy; Drama; Romance,6.89,1
3520,Action; Adventure; Fantasy,6.89,1
4381,Comedy; Drama; Romance; Shoujo; Shounen Ai; Slice of Life,6.89,1
735,Comedy,6.89,1
7058,Fantasy; Magic; Shoujo,6.89,1
5967,Action; Drama,6.89,1
3319,Sci-Fi; Comedy; Seinen,6.89,1
896,Comedy; Romance; Sci-Fi,6.89,1
4250,Military; Sci-Fi; Space; Drama; Mecha,6.89,1
11391,Drama,6.89,1
890,Comedy; Demons; Supernatural; Shounen,6.89,1
4426,Hentai,6.89,1
5332,Drama; Historical,6.89,1
5769,Hentai,6.89,1
12709,Comedy; Drama; Romance; School; Shoujo Ai; Slice of Life,6.89,1
9536,Comedy,6.89,1
2735,Comedy; Romance; Ecchi; Shounen,6.89,1
12205,Action; Slice of Life; Comedy; Historical; Drama; Fantasy,6.89,1
8621,Action; Military; Sci-Fi; Magic,6.89,1
11921,Adventure; Fantasy,6.89,1
11592,Hentai; Romance,6.89,1
12290,Fantasy,6.89,1
1393,Action; Fantasy; Magic; Shoujo,6.89,1
6918,Slice of Life; Fantasy; Comedy,6.89,1
8447,Hentai,6.89,1
3003,Hentai,6.89,1
4052,Hentai,6.89,1
2238,Comedy; Historical,6.89,1
8482,Shounen; Supernatural,6.89,1
4498,Slice of Life; Drama,6.89,1
8682,Action; Comedy; Mecha,6.89,1
494,Action; Adventure; Comedy; Fantasy,6.89,1
6319,Sports; Shounen,6.89,1
9938,Adventure; Fantasy,6.89,1
2297,Military; Sci-Fi; Drama,6.89,1
6353,Slice of Life,6.89,1
4944,Action; Comedy; Supernatural; Drama; Vampire; Josei,6.89,1
7772,Hentai,6.89,1
9560,Action; Fantasy; Supernatural; Seinen,6.89,1
9506,Action; Adventure; Comedy; Mecha; Sci-Fi,6.89,1
11277,Comedy; Sports; Drama; Shounen,6.89,1
5075,Fantasy; Kids; Magic; Shoujo,6.89,1
11160,Hentai,6.89,1
11694,Action; Demons; Supernatural; Magic; Fantasy,6.89,1
1175,Comedy; Drama; Romance; School; Slice of Life,6.89,1
13498,Music,6.9,1
4309,Historical,6.9,1
10664,Action; Sci-Fi; Comedy; Horror; Drama; Magic; Romance; Fantasy,6.9,1
8073,Action; Historical,6.9,1
444,Romance; School; Shoujo,6.9,1
11085,Mystery; Comedy; Horror; Demons; Supernatural; Vampire,6.9,1
2913,Martial Arts; School; Shounen,6.9,1
5670,Sci-Fi; Comedy; Magic; Romance; School,6.9,1
12929,Action; Fantasy; Magic; Shoujo,6.9,1
3634,Hentai,6.9,1
6725,Comedy; Drama; Romance; Ecchi,6.9,1
6666,Sci-Fi; Adventure; Drama; Fantasy,6.9,1
3700,Sci-Fi; Adventure; Comedy; Magic,6.9,1
4286,Mecha; Military; Sci-Fi; Space,6.9,1
10366,Adventure; Game; Shounen,6.9,1
652,Adventure; Mecha; Sci-Fi; Shounen,6.9,1
1794,Action; Adventure; Fantasy,6.9,1
11380,Fantasy,6.9,1
